11,1655,3.0
11,221,4.0
11,688,5.0
11,6,1.0
11,1858,3.0
11,273,5.0
11,1069,2.0
11,659,3.0
11,1471,5.0
11,1222,4.0
11,2003,2.0
11,496,1.0
11,1386,1.0
11,763,5.0
11,1480,1.0
11,207,4.0
11,1157,1.0
11,901,3.0
11,1761,3.0
11,728,5.0
11,1566,3.0
11,2465,2.0
11,1341,5.0
11,715,1.0
11,1616,3.0
11,977,2.0
11,103,4.0
11,535,4.0
11,939,4.0
11,1488,1.0
11,1214,4.0
11,1147,1.0
11,1810,4.0
11,2035,1.0
11,1141,5.0
11,1940,3.0
11,1835,5.0
11,2059,5.0
11,1456,1.0
11,284,1.0
11,951,3.0
11,1328,2.0
11,761,1.0
1,2461,1.0
1,1869,3.0
1,650,1.0
1,2450,3.0
1,1776,3.0
1,1244,3.0
1,1360,4.0
1,1803,2.0
1,129,2.0
1,1302,3.0
1,1654,3.0
1,435,3.0
1,508,1.0
1,1473,1.0
1,1522,1.0
1,1969,3.0
1,824,3.0
1,1002,3.0
1,641,1.0
1,2226,5.0
1,60,3.0
1,81,2.0
1,1750,3.0
1,1688,2.0
1,2380,1.0
1,1031,2.0
1,630,3.0
1,2056,2.0
1,1065,3.0
1,919,2.0
1,656,3.0
1,2048,5.0
1,1041,4.0
1,128,5.0
1,91,5.0
1,1270,1.0
1,1386,1.0
1,228,3.0
1,2553,1.0
1,1837,3.0
1,1595,3.0
1,393,3.0
1,412,5.0
1,1562,5.0
1,2001,3.0
1,1951,3.0
1,1924,3.0
1,2233,3.0
1,740,3.0
1,1285,3.0
1,1488,1.0
1,490,3.0
1,123,3.0
1,2110,3.0
1,2206,1.0
1,2035,1.0
1,1239,4.0
1,1722,5.0
1,2291,1.0
1,130,3.0
8,788,4.0
8,2213,4.0
8,2383,4.0
8,2151,3.0
8,592,2.0
8,419,3.0
8,1634,1.0
8,462,3.0
8,2074,4.0
8,1293,3.0
8,677,1.0
8,2401,3.0
8,1642,3.0
8,337,4.0
8,1395,1.0
8,161,4.0
8,1796,3.0
8,1739,1.0
8,32,1.0
8,1995,2.0
8,34,2.0
8,1104,5.0
8,460,5.0
8,1736,3.0
8,1473,1.0
8,2551,4.0
8,2051,4.0
8,1428,3.0
8,1084,2.0
8,1434,3.0
8,1580,2.0
8,399,4.0
8,1927,3.0
8,1881,3.0
8,1905,3.0
8,2417,2.0
8,2128,1.0
8,1447,1.0
8,1269,1.0
8,2500,4.0
8,1814,3.0
8,2358,4.0
8,2037,3.0
8,2078,4.0
8,160,5.0
8,619,5.0
8,374,4.0
8,1146,3.0
8,1723,5.0
8,220,3.0
8,630,4.0
8,2100,4.0
8,1158,3.0
8,1820,3.0
8,2032,4.0
8,1766,3.0
8,626,4.0
8,443,4.0
8,1188,3.0
8,2511,4.0
8,426,3.0
8,1508,5.0
8,518,4.0
8,1063,1.0
8,1352,4.0
8,1621,4.0
8,1686,3.0
8,283,1.0
8,1675,5.0
8,422,2.0
8,818,4.0
8,1523,4.0
8,2543,3.0
8,1069,2.0
8,1725,2.0
8,735,3.0
8,1375,3.0
8,1201,3.0
8,496,1.0
8,1148,3.0
8,2105,3.0
8,257,3.0
8,1386,1.0
8,1474,4.0
8,858,1.0
8,1532,4.0
8,210,4.0
8,2294,3.0
8,2004,5.0
8,227,2.0
8,550,4.0
8,180,4.0
8,1068,3.0
8,800,4.0
8,363,3.0
8,1676,4.0
8,200,3.0
8,2232,3.0
8,2099,5.0
8,1488,1.0
8,2076,1.0
8,25,3.0
8,627,4.0
8,324,3.0
8,2235,3.0
8,2343,3.0
8,2548,5.0
8,2469,2.0
8,2546,4.0
8,1320,2.0
8,975,4.0
8,1456,1.0
8,1090,5.0
8,963,1.0
8,8,5.0
5,1092,3.0
5,2451,3.0
5,1313,5.0
5,2407,2.0
5,2103,3.0
5,992,2.0
5,1622,3.0
5,1634,1.0
5,235,5.0
5,2298,2.0
5,853,1.0
5,1536,2.0
5,1995,2.0
5,34,3.0
5,322,2.0
5,124,5.0
5,1473,1.0
5,2516,3.0
5,1186,3.0
5,1353,3.0
5,765,4.0
5,1584,3.0
5,942,4.0
5,2060,3.0
5,2397,2.0
5,1447,1.0
5,1298,4.0
5,87,2.0
5,1814,2.0
5,781,2.0
5,1011,4.0
5,619,2.0
5,883,2.0
5,558,4.0
5,630,3.0
5,1230,2.0
5,1414,3.0
5,864,1.0
5,634,1.0
5,1077,3.0
5,846,3.0
5,1898,3.0
5,1763,3.0
5,782,2.0
5,2543,3.0
5,1069,1.0
5,1087,2.0
5,85,3.0
5,595,2.0
5,2448,2.0
5,893,3.0
5,2067,4.0
5,496,1.0
5,2311,2.0
5,1386,1.0
5,309,3.0
5,1480,2.0
5,858,2.0
5,790,5.0
5,1516,3.0
5,1420,3.0
5,2168,3.0
5,1696,3.0
5,370,2.0
5,2493,2.0
5,427,4.0
5,1307,3.0
5,2403,3.0
5,1769,1.0
5,535,3.0
5,1603,4.0
5,1193,3.0
5,1488,1.0
5,2513,3.0
5,97,2.0
5,1734,3.0
5,1369,1.0
5,280,3.0
5,2561,1.0
5,2549,3.0
5,2480,3.0
7,1092,3.0
7,1634,1.0
7,2475,4.0
7,974,2.0
7,182,2.0
7,314,3.0
7,323,1.0
7,809,3.0
7,2166,2.0
7,497,3.0
7,1376,5.0
7,1857,1.0
7,1256,3.0
7,695,3.0
7,143,2.0
7,355,1.0
7,118,4.0
7,2420,3.0
7,237,3.0
7,2143,1.0
7,1636,3.0
7,663,2.0
7,449,3.0
7,1975,3.0
7,2033,3.0
7,630,3.0
7,2100,2.0
7,584,2.0
7,1502,1.0
7,1894,5.0
7,108,1.0
7,312,2.0
7,1707,4.0
7,454,3.0
7,1517,4.0
7,1069,2.0
7,1169,2.0
7,1270,1.0
7,2399,2.0
7,1841,3.0
7,1386,1.0
7,2503,4.0
7,1028,2.0
7,469,1.0
7,1151,1.0
7,16,2.0
7,268,3.0
7,913,3.0
7,1209,3.0
7,2205,3.0
7,1177,2.0
7,2537,1.0
7,134,2.0
7,1467,3.0
7,535,3.0
7,7,2.0
7,138,2.0
7,1488,1.0
7,123,2.0
7,97,2.0
7,2110,2.0
7,2083,1.0
7,709,2.0
7,1117,3.0
7,2487,4.0
7,1966,4.0
7,2449,2.0
7,1090,2.0
7,1439,2.0
7,613,3.0
7,2020,1.0
32,2446,1.0
32,1125,5.0
32,2156,5.0
32,58,5.0
32,277,5.0
32,2509,5.0
32,2325,2.0
32,2502,2.0
32,2196,5.0
32,710,3.0
32,1561,5.0
32,1746,5.0
32,406,4.0
32,2229,4.0
32,1974,5.0
32,22,5.0
32,104,5.0
32,1370,5.0
32,2090,5.0
32,591,5.0
32,2316,5.0
32,681,5.0
32,1519,5.0
32,1326,4.0
32,213,5.0
32,1333,5.0
32,462,5.0
32,2309,5.0
32,2194,5.0
32,2436,3.0
32,1756,5.0
32,329,5.0
32,407,5.0
32,652,2.0
32,1977,3.0
32,1391,5.0
32,2520,5.0
32,1266,4.0
32,736,1.0
32,697,3.0
32,557,4.0
32,187,2.0
32,314,2.0
32,519,4.0
32,602,3.0
32,854,3.0
32,188,4.0
32,2445,5.0
32,2547,5.0
32,907,3.0
32,987,5.0
32,1581,1.0
32,2458,5.0
32,34,5.0
32,553,4.0
32,282,5.0
32,2026,1.0
32,1506,5.0
32,1324,4.0
32,863,3.0
32,288,4.0
32,1733,5.0
32,420,5.0
32,1550,4.0
32,1473,1.0
32,1066,4.0
32,1877,4.0
32,381,2.0
32,638,4.0
32,964,1.0
32,18,1.0
32,850,5.0
32,1604,5.0
32,875,5.0
32,3,5.0
32,2250,3.0
32,859,5.0
32,2139,4.0
32,1238,3.0
32,601,4.0
32,1121,2.0
32,2296,4.0
32,1364,5.0
32,768,5.0
32,1770,5.0
32,385,4.0
32,1588,5.0
32,2268,2.0
32,1578,5.0
32,251,5.0
32,845,3.0
32,962,3.0
32,232,5.0
32,2468,5.0
32,236,5.0
32,87,4.0
32,1354,5.0
32,405,5.0
32,2187,3.0
32,1674,3.0
32,1730,5.0
32,816,3.0
32,82,4.0
32,1632,5.0
32,266,5.0
32,741,1.0
32,525,3.0
32,700,5.0
32,2174,5.0
32,1673,5.0
32,2380,1.0
32,1257,5.0
32,2470,5.0
32,1106,4.0
32,921,3.0
32,1411,4.0
32,2531,3.0
32,714,1.0
32,567,3.0
32,1089,3.0
32,716,5.0
32,1274,3.0
32,1358,4.0
32,474,1.0
32,1860,4.0
32,2063,1.0
32,1594,5.0
32,509,4.0
32,1149,4.0
32,2094,5.0
32,1997,5.0
32,2525,1.0
32,1346,5.0
32,2138,3.0
32,203,5.0
32,253,3.0
32,233,4.0
32,1419,4.0
32,1250,5.0
32,2179,5.0
32,928,5.0
32,1251,1.0
32,2415,1.0
32,719,5.0
32,2159,5.0
32,1033,3.0
32,1579,4.0
32,830,1.0
32,493,3.0
32,1791,3.0
32,1801,3.0
32,616,3.0
32,2374,5.0
32,1265,4.0
32,356,1.0
32,1164,5.0
32,1875,5.0
32,1665,5.0
32,1669,5.0
32,2077,5.0
32,2127,4.0
32,758,3.0
32,1056,4.0
32,327,5.0
32,1275,5.0
32,2231,2.0
32,14,4.0
32,1406,4.0
32,737,5.0
32,804,1.0
32,389,5.0
32,670,1.0
32,1705,4.0
32,1824,1.0
32,1596,1.0
32,1698,5.0
32,2062,5.0
32,1949,4.0
32,181,5.0
32,149,5.0
32,1699,3.0
32,1316,3.0
32,797,4.0
32,166,5.0
32,947,4.0
32,2123,5.0
32,1317,3.0
32,1423,4.0
32,2126,5.0
32,1069,5.0
32,794,4.0
32,411,3.0
32,2273,1.0
32,1930,1.0
32,2238,5.0
32,1427,5.0
32,204,5.0
32,2216,3.0
32,1638,5.0
32,711,5.0
32,2471,5.0
32,133,4.0
32,275,4.0
32,1827,4.0
32,1052,5.0
32,400,5.0
32,466,3.0
32,1496,5.0
32,2452,5.0
32,1477,4.0
32,1386,1.0
32,684,4.0
32,1954,5.0
32,238,3.0
32,1639,4.0
32,576,4.0
32,295,5.0
32,1728,5.0
32,1780,5.0
32,439,4.0
32,986,4.0
32,259,3.0
32,1873,3.0
32,1067,3.0
32,1407,3.0
32,415,5.0
32,2364,5.0
32,2528,5.0
32,1236,5.0
32,1948,4.0
32,950,4.0
32,1492,4.0
32,2283,5.0
32,1928,1.0
32,1679,1.0
32,620,5.0
32,332,3.0
32,1094,5.0
32,317,3.0
32,2163,5.0
32,914,3.0
32,281,1.0
32,1984,5.0
32,1541,4.0
32,2262,5.0
32,878,5.0
32,560,5.0
32,366,4.0
32,230,5.0
32,1569,5.0
32,971,5.0
32,2557,1.0
32,1355,2.0
32,925,4.0
32,1847,4.0
32,911,1.0
32,1582,1.0
32,1458,5.0
32,1602,3.0
32,802,1.0
32,1403,1.0
32,1215,4.0
32,1279,5.0
32,396,5.0
32,423,4.0
32,2122,5.0
32,1227,1.0
32,904,1.0
32,1194,5.0
32,1587,2.0
32,103,3.0
32,535,4.0
32,1792,5.0
32,1623,5.0
32,304,5.0
32,2225,5.0
32,1488,1.0
32,679,5.0
32,2425,1.0
32,123,4.0
32,631,1.0
32,2508,5.0
32,1136,1.0
32,402,4.0
32,1332,5.0
32,76,2.0
32,1289,5.0
32,1838,4.0
32,2097,3.0
32,874,3.0
32,2014,4.0
32,1397,3.0
32,2035,1.0
32,461,5.0
32,1163,4.0
32,702,4.0
32,1737,4.0
32,1392,4.0
32,2095,3.0
32,757,5.0
32,2394,5.0
32,299,2.0
32,1748,5.0
32,1961,5.0
32,1374,3.0
32,994,5.0
32,2319,4.0
32,346,5.0
32,280,5.0
32,1006,5.0
32,125,1.0
32,1112,4.0
32,1378,4.0
32,2211,5.0
32,2240,3.0
32,791,1.0
32,2192,5.0
32,936,5.0
32,1863,3.0
32,2426,5.0
32,761,1.0
32,2210,5.0
32,2496,5.0
32,1097,1.0
32,1633,1.0
32,2480,4.0
32,492,4.0
23,650,1.0
23,1297,2.0
23,2450,5.0
23,1291,2.0
23,448,3.0
23,652,1.0
23,2285,3.0
23,1998,1.0
23,1712,2.0
23,1671,4.0
23,314,2.0
23,2204,3.0
23,121,2.0
23,1852,2.0
23,1551,1.0
23,34,2.0
23,2141,5.0
23,120,2.0
23,1819,3.0
23,1273,1.0
23,508,3.0
23,1473,1.0
23,848,2.0
23,1522,4.0
23,2472,1.0
23,641,1.0
23,852,3.0
23,704,1.0
23,2226,3.0
23,589,1.0
23,1465,3.0
23,580,3.0
23,336,1.0
23,2368,1.0
23,816,1.0
23,2423,3.0
23,1626,3.0
23,2304,3.0
23,1417,3.0
23,2101,1.0
23,630,3.0
23,1421,1.0
23,1455,2.0
23,841,3.0
23,1334,1.0
23,1661,3.0
23,1441,1.0
23,327,1.0
23,35,4.0
23,1208,1.0
23,2320,1.0
23,1041,4.0
23,1460,2.0
23,993,2.0
23,1069,3.0
23,2055,3.0
23,2169,1.0
23,2249,4.0
23,1270,1.0
23,194,1.0
23,858,1.0
23,2553,1.0
23,2145,3.0
23,1822,2.0
23,2355,2.0
23,2454,3.0
23,1959,2.0
23,1917,1.0
23,747,5.0
23,1951,2.0
23,1024,3.0
23,913,3.0
23,2467,2.0
23,56,1.0
23,1992,2.0
23,572,2.0
23,740,3.0
23,2463,1.0
23,1542,3.0
23,1224,3.0
23,1503,4.0
23,1488,2.0
23,490,1.0
23,2286,2.0
23,123,3.0
23,57,2.0
23,156,1.0
23,1223,3.0
23,2206,1.0
23,980,4.0
23,2082,3.0
23,2035,1.0
23,2012,2.0
23,587,5.0
23,918,2.0
23,849,1.0
23,1722,3.0
23,582,5.0
23,593,3.0
23,2291,2.0
23,54,1.0
23,2519,1.0
23,1243,2.0
23,2240,3.0
23,1086,1.0
23,1398,1.0
23,2247,4.0
23,2117,2.0
31,274,4.0
31,2502,2.0
31,1813,4.0
31,1977,3.0
31,334,1.0
31,1042,3.0
31,1995,3.0
31,34,4.0
31,863,1.0
31,1473,1.0
31,1653,1.0
31,18,3.0
31,2098,1.0
31,1604,3.0
31,733,5.0
31,2234,2.0
31,940,4.0
31,388,4.0
31,1379,3.0
31,1269,1.0
31,700,4.0
31,2380,1.0
31,630,3.0
31,2344,3.0
31,1076,5.0
31,2081,4.0
31,2138,3.0
31,338,3.0
31,478,3.0
31,2490,4.0
31,2134,1.0
31,1056,4.0
31,536,3.0
31,1912,4.0
31,760,2.0
31,2024,3.0
31,1363,5.0
31,444,1.0
31,568,3.0
31,1069,3.0
31,2308,1.0
31,1114,4.0
31,920,3.0
31,2029,4.0
31,159,5.0
31,466,4.0
31,1386,1.0
31,1639,4.0
31,1855,3.0
31,504,5.0
31,562,1.0
31,911,1.0
31,2315,3.0
31,2186,2.0
31,2232,3.0
31,1261,3.0
31,1165,3.0
31,80,4.0
31,1488,2.0
31,2097,3.0
31,874,2.0
31,1711,4.0
31,2035,1.0
31,849,1.0
31,1704,3.0
31,284,1.0
31,761,1.0
31,1633,1.0
31,1910,5.0
26,380,5.0
26,2104,2.0
26,2331,5.0
26,1746,5.0
26,2188,5.0
26,671,3.0
26,591,3.0
26,1622,4.0
26,1172,5.0
26,1318,3.0
26,2393,2.0
26,2191,3.0
26,1144,4.0
26,991,5.0
26,1266,1.0
26,2259,3.0
26,1204,2.0
26,1137,5.0
26,49,3.0
26,1536,2.0
26,890,4.0
26,176,5.0
26,987,4.0
26,1883,3.0
26,792,5.0
26,38,4.0
26,34,2.0
26,2538,3.0
26,1283,5.0
26,2412,4.0
26,1473,1.0
26,1653,3.0
26,2098,1.0
26,1404,1.0
26,1999,3.0
26,1399,3.0
26,765,5.0
26,1007,4.0
26,1010,5.0
26,645,1.0
26,840,3.0
26,2397,3.0
26,115,2.0
26,1730,2.0
26,421,3.0
26,2207,3.0
26,781,4.0
26,2046,1.0
26,564,3.0
26,2380,1.0
26,2485,2.0
26,1200,3.0
26,2253,2.0
26,594,4.0
26,1856,3.0
26,413,4.0
26,738,3.0
26,2387,3.0
26,2063,3.0
26,870,3.0
26,105,3.0
26,1329,1.0
26,1161,3.0
26,1419,3.0
26,1894,4.0
26,1500,4.0
26,100,2.0
26,2197,4.0
26,472,5.0
26,1004,2.0
26,2071,1.0
26,1713,1.0
26,1850,4.0
26,6,5.0
26,2137,4.0
26,2370,2.0
26,1069,2.0
26,1114,4.0
26,893,5.0
26,2220,3.0
26,1347,3.0
26,441,3.0
26,2158,3.0
26,465,3.0
26,643,3.0
26,1386,1.0
26,303,4.0
26,1807,3.0
26,1639,3.0
26,1480,2.0
26,1219,5.0
26,1254,3.0
26,935,3.0
26,790,5.0
26,1789,1.0
26,2322,3.0
26,775,3.0
26,144,3.0
26,2406,3.0
26,205,3.0
26,1637,3.0
26,1568,1.0
26,1303,3.0
26,1727,2.0
26,1529,5.0
26,1533,3.0
26,572,3.0
26,1060,2.0
26,2007,3.0
26,759,3.0
26,1276,2.0
26,535,5.0
26,1890,4.0
26,1488,2.0
26,47,5.0
26,306,1.0
26,1223,2.0
26,94,4.0
26,599,4.0
26,2035,1.0
26,583,3.0
26,2555,5.0
26,1785,4.0
26,2288,3.0
26,1315,1.0
26,2375,4.0
26,475,5.0
26,1450,1.0
26,1772,1.0
26,1932,3.0
26,1132,5.0
26,119,4.0
26,492,3.0
34,1609,2.0
34,793,4.0
34,2039,2.0
34,406,1.0
34,2229,2.0
34,2107,4.0
34,997,3.0
34,1978,2.0
34,515,3.0
34,335,4.0
34,1853,3.0
34,1933,1.0
34,362,3.0
34,1301,2.0
34,1266,5.0
34,184,1.0
34,1461,3.0
34,1155,4.0
34,1586,4.0
34,552,3.0
34,2464,2.0
34,1286,3.0
34,314,2.0
34,153,1.0
34,725,3.0
34,1891,3.0
34,884,3.0
34,1773,3.0
34,2434,4.0
34,1080,2.0
34,1798,1.0
34,608,3.0
34,445,3.0
34,135,1.0
34,384,3.0
34,305,3.0
34,1714,3.0
34,537,3.0
34,1576,2.0
34,2252,3.0
34,581,2.0
34,970,3.0
34,1887,2.0
34,3,2.0
34,2199,3.0
34,556,3.0
34,612,1.0
34,437,2.0
34,1192,1.0
34,163,1.0
34,774,3.0
34,215,3.0
34,961,3.0
34,1631,3.0
34,1262,1.0
34,23,2.0
34,574,1.0
34,642,3.0
34,2293,3.0
34,2053,3.0
34,1138,4.0
34,2301,3.0
34,2295,2.0
34,2366,2.0
34,310,2.0
34,2091,3.0
34,1889,2.0
34,237,3.0
34,286,3.0
34,786,3.0
34,1133,3.0
34,1401,4.0
34,903,3.0
